Units,scenario,region,gcam-consumer,nodeinput,input,year,value
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2025,8.43978
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2030,8.41427
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2035,8.39334
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2040,8.37643
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2045,8.36454
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2050,8.35744
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2055,8.35368
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2060,8.35022
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2065,8.33934
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2070,8.3294
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2075,8.32107
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2080,8.31438
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2085,8.30972
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2090,8.30657
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2095,8.3047
Pcal/yr,Reference,Taiwan,FoodDemand,FoodDemand,FoodDemand_Staples,2100,8.30384
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,1975,151.485
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,1990,196.864
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2005,248.976
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2010,243.447
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2015,246.455
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2020,259.912
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2025,272.13
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2030,284.775
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2035,296.223
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2040,306.745
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2045,316.344
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2050,325.262
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2055,334.063
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2060,343.04
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2065,351.742
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2070,359.638
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2075,366.527
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2080,372.439
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2085,377.279
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2090,381.198
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2095,384.288
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_NonStaples,2100,386.472
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,1975,75.1564
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,1990,111.259
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2005,133.64
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2010,126.53
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2015,124.976
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2020,129.598
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2025,134.292
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2030,138.706
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2035,142.845
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2040,146.681
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2045,150.193
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2050,153.531
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2055,156.863
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2060,160.233
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2065,163.393
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2070,166.204
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2075,168.56
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2080,170.382
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2085,171.704
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2090,172.597
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2095,173.108
Pcal/yr,Reference,USA,FoodDemand,FoodDemand,FoodDemand_Staples,2100,173.203
